1h,1d,7d,28d
37544.9366999999,35472.0546,37001.8998999999,37364.0607
37797.8655999999,36221.9743,36766.2658,37564.2897
36589.9692999999,36152.2773,36838.0340999999,37527.0864
36571.9625,36282.2836,36625.1068999999,37013.8205
36345.2889999999,36378.8831999999,36285.6252,37240.2782999999
36173.2725999999,36290.9041999999,36674.3714,37170.747
36436.8821,37061.6353999999,37172.3626999999,37784.8344
36656.0662999999,40278.2606,39777.0285999999,39955.7955999999
38889.4689,40358.1146999999,39865.2941999999,40198.9884999999
39375.1402,40281.8568,39635.1992,40002.8413999999
39289.4153,40127.4907,39532.6152,39809.7526999999
39161.3249,40012.8038,39769.01,39826.1511
39224.5550999999,39870.8407,39597.6111,39735.4126
39218.0173999999,39692.8686,39454.9662,39579.7281999999
39046.1642999999,39731.1387,39307.7156,39346.8488
38855.0072999999,39314.2911,39260.4864,39480.1872999999
38503.1394,39044.368,39294.8300999999,39356.6002
38409.9795999999,38493.7465,38810.9498,39224.1119
38729.9314,37674.0328,38367.0933,38895.8044999999
38381.7114,38228.0213,38509.69,38777.4452999999
38481.9574999999,37617.1941,38705.6526999999,38836.8338999999
38295.9202999999,37650.9668,38233.1299999999,38479.0346999999
37751.1361,37284.2174999999,37986.05,38074.5305
37096.9795999999,37544.9366999999,37687.2297,37622.1949
37167.2612,37797.8655999999,37200.317,37513.7330999999
36882.7159,36589.9692999999,37350.0775999999,37627.2725999999
37388.4407999999,36571.9625,37415.0063999999,37976.6907999999
37295.5647,36345.2889999999,37615.8519999999,38007.3095
37141.2517,36173.2725999999,37439.5956999999,37901.8695999999
37382.7056,36436.8821,37384.6668999999,38149.0451
37591.866,36656.0662999999,37824.4873,38712.7022999999
38132.7583999999,38889.4689,40491.3792,41295.7892999999
40220.5942,39375.1402,40796.8286999999,41477.5069999999
40260.0530999999,39289.4153,40655.6970999999,41273.1413
40316.2108999999,39161.3249,40637.3876,41096.4322
40151.2882,39224.5550999999,40521.6267,41053.8882
40151.9185999999,39218.0173999999,40489.9202,40803.3738
40133.8931999999,39046.1642999999,40304.1074,40629.1048
39874.8695999999,38855.0072999999,40624.8078,40803.6448
39858.7517,38503.1394,41189.5976999999,41362.2926999999
39516.9211999999,38409.9795999999,39580.8796999999,39640.0645
37616.2583999999,38729.9314,38401.0826,38228.3738
36669.5700999999,38381.7114,37625.8116999999,37917.0803999999
35892.1149,38481.9574999999,37631.9795,37666.8717
36025.2355,38295.9202999999,37430.1089999999,37560.3986
35860.2503999999,37751.1361,36932.7382,36700.0138999999
35106.3133999999,37096.9795999999,37013.2364999999,36724.2051999999
34865.0638,37167.2612,34626.3107,35280.2543999999
33970.6759,36882.7159,34790.9024999999,36134.9283
34958.4576999999,37388.4407999999,35676.8971999999,36194.9539999999
35393.2761,37295.5647,36026.4026999999,36797.4522
35947.1287999999,37141.2517,36390.637,36527.3298999999
36638.4023999999,37382.7056,36512.3484,37007.7278999999
36199.5757999999,37591.866,37108.6963,37902.1932
37061.1662999999,38132.7583999999,37944.8796,38378.9475
37386.3556,40220.5942,40813.1705,41175.2137999999
40366.3058,40260.0530999999,40619.0895,41181.209
40205.3259,40316.2108999999,40450.6979999999,40883.0428
40082.2321999999,40151.2882,40470.8176,40833.3822
39969.6921999999,40151.9185999999,40502.8638999999,40754.1388
39997.8452,40133.8931999999,40460.2716999999,40620.5769999999
40152.4888999999,39874.8695999999,40381.6305999999,40396.2607999999
39985.3262,39858.7517,40532.8952999999,40538.3738999999
39821.7848999999,39516.9211999999,40927.7065,41066.4853
39058.3165999999,37616.2583999999,39436.713,39262.2971
38096.0549,36669.5700999999,38153.5426,38094.4311999999
37320.6656999999,35892.1149,37986.4306,38261.7198999999
36979.8764999999,36025.2355,37546.9734,37996.5849999999
36197.8498,35860.2503999999,37640.7091999999,37615.4545999999
36637.7601,35106.3133999999,36854.5216999999,36416.9009
35594.5962999999,34865.0638,36593.4450999999,36584.4156
34938.1699,33970.6759,35635.7972999999,35074.923
34574.8574999999,34958.4576999999,35920.4695999999,35401.2281
35095.2612,35393.2761,36228.2143,35872.7609999999
35869.4141999999,35947.1287999999,36423.5517,36394.9337999999
36406.8841,36638.4023999999,36802.0175999999,36618.7464
36206.9882,36199.5757999999,36642.4101999999,36370.1765999999
36510.275,37061.1662999999,36638.1549,36772.1022999999
36655.9282,37386.3556,37620.2722999999,37677.5728
37767.9519,40366.3058,40524.2494,40687.2954
40408.4012999999,40205.3259,40519.745,40488.8795
40080.0831,40082.2321999999,40421.5291,40391.0386
39211.0383,39969.6921999999,40466.7943,40356.6897
39211.9645,39997.8452,40339.2802,40296.5293999999
39127.5783999999,40152.4888999999,40350.9242,40274.6076
39407.6388,39985.3262,40061.4308999999,40303.2033999999
39355.0896999999,39821.7848999999,40084.2209999999,40325.0619
39430.2868,39058.3165999999,40612.1878999999,41966.9706999999
38650.4199999999,38096.0549,39236.4107,41604.6786999999
38216.9501999999,37320.6656999999,38475.1053,41259.1405
37517.0792,36979.8764999999,38243.1335,41093.9233
36979.4827999999,36197.8498,38083.5687,40992.8012999999
36811.8666,36637.7601,37513.8516,40425.6923
36315.5941,35594.5962999999,37119.1364,40040.7534
34823.1230999999,34938.1699,36638.5386,39621.546
35135.7592999999,34574.8574999999,35109.3110999999,38619.7526
34310.3856,35095.2612,35606.1074,37727.5736
34731.0268999999,35869.4141999999,35997.3936,37688.2451
35247.7813,36406.8841,35926.4539999999,37545.2212999999
35365.3001,36206.9882,36104.2551,37314.0656999999
36394.7759,36510.275,36278.1088,37160.3963999999
36312.9842999999,36655.9282,37128.8171999999,37555.5895999999
36727.8626999999,37767.9519,37572.1169999999,38281.3072
37299.9081,40408.4012999999,40380.8695,40760.5561
40184.4049,40080.0831,40392.9899,40636.0270999999
40207.8473999999,39211.0383,40177.7120999999,40572.7058
40093.6557,39211.9645,40125.7275999999,40544.3934999999
40035.6209,39127.5783999999,40125.4774,40469.483
40161.5938,39407.6388,40211.7096999999,40504.8099
40274.9786,39355.0896999999,40024.1884999999,40126.1051
40025.9093999999,39430.2868,40260.1308999999,40096.3974999999
40043.8579,38650.4199999999,40864.5555,40909.4046999999
39276.3675,38216.9501999999,39344.3343,39432.4326
38164.7032,37517.0792,38805.7459,38805.1284999999
37467.9257999999,36979.4827999999,38322.7591,38182.483
36684.2701999999,36811.8666,38573.7122999999,37599.8574
36333.6673999999,36315.5941,36620.1607,37215.5852999999
36158.1091999999,34823.1230999999,35598.9015,36837.5728999999
35440.1857,35135.7592999999,35075.2603,36567.9017
35182.3338999999,34310.3856,35124.9176999999,35418.7649
34560.2854,34731.0268999999,35314.584,35704.2416
35244.8781,35247.7813,35539.8073999999,36049.0797
35675.5785,35365.3001,36631.4432,36123.9426
35962.247,36394.7759,36979.7019999999,36675.7433
36703.1676999999,36312.9842999999,36418.248,36724.2676999999
36088.3880999999,36727.8626999999,37387.5651,37174.4208999999
36859.3252999999,37299.9081,37893.2416,38177.6799
37506.1509,40184.4049,40823.3096,40945.7626
40019.5320999999,40207.8473999999,40615.1258,40958.6197
39908.7629999999,40093.6557,40502.7994,40746.5086999999
39886.123,40035.6209,40426.5469999999,40504.4864999999
39662.3036999999,40161.5938,40408.5224999999,40645.3350999999
37295.8,40274.9786,40463.2920999999,40533.0181
37482.0978,40025.9093999999,40249.3487,40441.8505
37404.9643,40043.8579,40239.9118,40499.6002999999
37667.5363999999,39276.3675,39085.0942,41584.5711999999
37449.5287,38164.7032,38078.6299,40301.2967999999
37267.1482,37467.9257999999,36988.9317,39363.5826999999
36592.5780999999,36684.2701999999,36381.1793,38510.6921
36002.6728999999,36333.6673999999,36165.6952999999,37940.1606
35717.9196999999,36158.1091999999,35950.1929,37771.8793
35210.2457999999,35440.1857,35668.0893,37382.2594
34974.1742,35182.3338999999,35171.8485,36912.3868
34442.2912999999,34560.2854,34717.2992,35768.0066999999
33964.7882,35244.8781,35472.0546,36137.7471
34554.3868,35675.5785,36221.9743,35852.5909
35192.1667,35962.247,36152.2773,36115.3853
35189.0527,36703.1676999999,36282.2836,36206.5575
35325.3346999999,36088.3880999999,36378.8831999999,35983.9653
35742.517,36859.3252999999,36290.9041999999,36089.1846
35872.9378,37506.1509,37061.6353999999,37392.3882999999
36492.2194999999,40019.5320999999,40278.2606,40449.8401
39285.1987999999,39908.7629999999,40358.1146999999,40562.1008
39844.3324999999,39886.123,40281.8568,40521.2393
39537.894,39662.3036999999,40127.4907,40158.5944
39753.6521999999,37295.8,40012.8038,40221.3482999999
39622.4216,37482.0978,39870.8407,40048.6906999999
39681.57,37404.9643,39692.8686,39856.4069999999
39364.16,37667.5363999999,39731.1387,39893.4721999999
39248.6676999999,37449.5287,39314.2911,39549.7894999999
38925.4011,37267.1482,39044.368,39501.487
38894.3254999999,36592.5780999999,38493.7465,39130.5068
38416.6601,36002.6728999999,37674.0328,38711.5863
37921.7601,35717.9196999999,38228.0213,38608.9870999999
37842.7583,35210.2457999999,37617.1941,38065.4095
37593.7168,34974.1742,37650.9668,37920.5786999999
36773.5815,34442.2912999999,37284.2174999999,37647.5403999999
36058.4156,33964.7882,37544.9366999999,37319.748
36191.6071999999,34554.3868,37797.8655999999,37443.6419
36435.9195,35192.1667,36589.9692999999,37049.8142999999
35612.8681999999,35189.0527,36571.9625,37109.5454
36043.6402999999,35325.3346999999,36345.2889999999,36586.1923
35910.3853,35742.517,36173.2725999999,36316.8735999999
35674.0873999999,35872.9378,36436.8821,36590.5665
35591.2623,36492.2194999999,36656.0662999999,36993.0789
35979.5023999999,39285.1987999999,38889.4689,39745.3124
38989.1549,39844.3324999999,39375.1402,40238.1005
39179.8136,39537.894,39289.4153,39935.0006999999
38861.7159,39753.6521999999,39161.3249,39773.4584
38620.1526999999,39622.4216,39224.5550999999,39756.843
38684.9602999999,39681.57,39218.0173999999,39575.834
38656.7860999999,39364.16,39046.1642999999,39509.0423999999
38599.5898999999,39248.6676999999,38855.0072999999,39486.4872
38376.5224,38925.4011,38503.1394,39554.0095999999
38087.3755,38894.3254999999,38409.9795999999,39589.2511999999
38126.7676999999,38416.6601,38729.9314,39743.3919
37714.1679999999,37921.7601,38381.7114,39539.3842
37879.1325,37842.7583,38481.9574999999,39962.4680999999
37925.7491999999,37593.7168,38295.9202999999,39719.3652999999
38023.548,36773.5815,37751.1361,38830.2542
37077.6855999999,36058.4156,37096.9795999999,38625.3666999999
36426.156,36191.6071999999,37167.2612,38265.6304999999
36570.6463999999,36435.9195,36882.7159,38186.7997
36928.9182999999,35612.8681999999,37388.4407999999,37904.644
36400.0621,36043.6402999999,37295.5647,37927.875
36111.1906999999,35910.3853,37141.2517,38125.2569999999
36304.9810999999,35674.0873999999,37382.7056,38327.6894
36365.1451999999,35591.2623,37591.866,38603.4795999999
36562.0570999999,35979.5023999999,38132.7583999999,38697.5745
37410.7264999999,38989.1549,40220.5942,40942.6446
39873.6437,39179.8136,40260.0530999999,41044.1552999999
39963.8825,38861.7159,40316.2108999999,40907.5953999999
39689.837,38620.1526999999,40151.2882,40763.7865999999
39483.0998,38684.9602999999,40151.9185999999,40821.9677
39546.0028,38656.7860999999,40133.8931999999,40690.2293999999
39819.3874,38599.5898999999,39874.8695999999,40433.3545
39629.1665999999,38376.5224,39858.7517,40886.3481
39531.8954,38087.3755,39516.9211999999,41384.7992
38557.1933999999,38126.7676999999,37616.2583999999,39775.3643
37794.1575999999,37714.1679999999,36669.5700999999,38658.7177999999
36857.3370999999,37879.1325,35892.1149,38057.7975
36416.9853999999,37925.7491999999,36025.2355,37417.1636
35790.9017,38023.548,35860.2503999999,37226.3023
35374.5342999999,37077.6855999999,35106.3133999999,36759.4397
34989.6007,36426.156,34865.0638,36349.7010999999
34762.2761,36570.6463999999,33970.6759,35320.1336
34610.9581,36928.9182999999,34958.4576999999,35254.0656999999
34614.1396,36400.0621,35393.2761,35133.8565
34941.9251999999,36111.1906999999,35947.1287999999,36326.9646999999
35127.9720999999,36304.9810999999,36638.4023999999,36740.0374999999
35504.2520999999,36365.1451999999,36199.5757999999,36895.5959
35694.6045,36562.0570999999,37061.1662999999,37367.8692999999
36199.7615,37410.7264999999,37386.3556,38305.7102
36944.7114,39873.6437,40366.3058,41171.8208
40159.4833,39963.8825,40205.3259,41056.0481999999
39982.7048999999,39689.837,40082.2321999999,41042.5267
39740.4573,39483.0998,39969.6921999999,40930.4257999999
39860.0415999999,39546.0028,39997.8452,40907.5774999999
39767.1368,39819.3874,40152.4888999999,40827.2879
39800.8344999999,39629.1665999999,39985.3262,40649.7675
39411.2485999999,39531.8954,39821.7848999999,40725.7194999999
39624.5628,38557.1933999999,39058.3165999999,41468.7549999999
39127.8954,37794.1575999999,38096.0549,39837.0415999999
38552.1714999999,36857.3370999999,37320.6656999999,38902.3234
37167.2347,36416.9853999999,36979.8764999999,38043.8580999999
36496.5731999999,35790.9017,36197.8498,37970.0657999999
36209.4767999999,35374.5342999999,36637.7601,37546.01
36133.5705,34989.6007,35594.5962999999,36551.0737999999
35223.9037,34762.2761,34938.1699,36353.5647
34762.108,34610.9581,34574.8574999999,35032.3813999999
34546.2799999999,34614.1396,35095.2612,35443.0800999999
34997.4631,34941.9251999999,35869.4141999999,36056.5397
35308.4872,35127.9720999999,36406.8841,36385.8458
35630.6929999999,35504.2520999999,36206.9882,37324.737
35993.4645999999,35694.6045,36510.275,37077.8792
35920.6777999999,36199.7615,36655.9282,37755.6246
36487.9853999999,36944.7114,37767.9519,38558.2802
37490.4389999999,40159.4833,40408.4012999999,41283.0737
40010.9397,39982.7048999999,40080.0831,41255.2679999999
40006.7338,39740.4573,39211.0383,41108.6619999999
39753.5474,39860.0415999999,39211.9645,41000.0230999999
39683.8009,39767.1368,39127.5783999999,40906.4982999999
39545.1855,39800.8344999999,39407.6388,40799.7597
39483.338,39411.2485999999,39355.0896999999,40436.2451999999
39303.5296999999,39624.5628,39430.2868,40908.4316
39464.4267,39127.8954,38650.4199999999,41070.0533999999
38594.0323999999,38552.1714999999,38216.9501999999,39513.6521999999
37631.5219,37167.2347,37517.0792,38251.2113
36993.3524,36496.5731999999,36979.4827999999,37411.7710999999
36763.3790999999,36209.4767999999,36811.8666,37164.309
36542.9355,36133.5705,36315.5941,36803.3297
36053.6065999999,35223.9037,34823.1230999999,36131.2104
35208.1944999999,34762.108,35135.7592999999,36023.6060999999
34858.9686,34546.2799999999,34310.3856,35405.8729
34149.8363,34997.4631,34731.0268999999,35925.4435999999
35084.9435,35308.4872,35247.7813,35926.4308999999
35336.4789999999,35630.6929999999,35365.3001,36343.4178
35437.9447999999,35993.4645999999,36394.7759,36858.0996999999
35657.3560999999,35920.6777999999,36312.9842999999,36649.368
35651.6788,36487.9853999999,36727.8626999999,37321.3478
35892.1367,37490.4389999999,37299.9081,38253.3724999999
37051.3508,40010.9397,40184.4049,41275.313
39954.9234,40006.7338,40207.8473999999,41342.1065
40488.989,39753.5474,40093.6557,41254.5089
40286.4196,39683.8009,40035.6209,41227.7836
40116.1941999999,39545.1855,40161.5938,40964.7755
40175.3844,39483.338,40274.9786,40963.2845
40286.9564,39303.5296999999,40025.9093999999,40894.9784999999
40082.8966999999,39464.4267,40043.8579,40833.7992
40237.9115999999,38594.0323999999,39276.3675,41526.0720999999
39444.5915,37631.5219,38164.7032,40202.7116
38102.9058,36993.3524,37467.9257999999,39069.9962
37316.5783,36763.3790999999,36684.2701999999,38293.7704
36879.3537999999,36542.9355,36333.6673999999,37838.709
36702.6083999999,36053.6065999999,36158.1091999999,37465.4812
36312.2644999999,35208.1944999999,35440.1857,36717.4225999999
35698.8441,34858.9686,35182.3338999999,36308.2445
35963.5536999999,34149.8363,34560.2854,35747.4838
34980.8709999999,35084.9435,35244.8781,36017.8634999999
35068.4072,35336.4789999999,35675.5785,36455.5169
35247.6163,35437.9447999999,35962.247,36601.0944
35424.3441,35657.3560999999,36703.1676999999,37245.6224
36169.6207999999,35651.6788,36088.3880999999,36830.1812999999
36147.8456999999,35892.1367,36859.3252999999,37797.9221
36884.9156,37051.3508,37506.1509,38699.6500999999
37524.6529999999,39954.9234,40019.5320999999,41256.6803999999
40615.3736999999,40488.989,39908.7629999999,41363.5978
40693.1495999999,40286.4196,39886.123,41350.7372
40665.8957999999,40116.1941999999,39662.3036999999,41320.3383
40548.7079,40175.3844,37295.8,41273.1077
40589.2209,40286.9564,37482.0978,41066.4585
40522.6554,40082.8966999999,37404.9643,40728.2169999999
40302.5930999999,40237.9115999999,37667.5363999999,40816.961
40162.8321999999,39444.5915,37449.5287,41790.9634
38820.0489,38102.9058,37267.1482,40246.1357999999
